6.735375404868613,48.44412465587649,48.40525224506675,-29.0987249812104,16.247456891418167,14.270216351759643,34.24802859881615,-17.26389003084458,37.93954900604132,1.9834233366438951,31.46067302952848,-39.40666155048721,25.1923956754314,45.4705626088212,33.08597207421076
-43.40175035604389,1.3844921828895878,-17.6284780235749,-14.130306070983224,25.25087740033652,-23.432724568142028,-21.426335250228902,-15.475266230835572,45.4783872530661,-13.460104141157316,17.917876647153648,-7.299445440885023,47.88978698123837,5.683400285450105,19.126522600515486
-2.0330354257927183,15.479649014381366,39.99338850384308,30.372115754697944,-7.4929295012533,5.558371687929409,44.469256828929176,1.8791156321711355,14.290808629638576,-4.5900061410554045,-41.39995469823725,-38.495445738655775,21.971344841949403,48.70079666919975,-37.06077647674256
-22.305512651916782,37.99428283462724,-41.33834086735813,33.27681994748191,-18.805196755281383,-29.306294297104564,-34.201776796236274,46.857159232921546,-7.089943875481076,16.395708737192166,2.7626649888528334,-24.494779243325226,-29.48967219716866,-25.536997309698794,-33.53750080488944
30.713154090917143,-19.11662897147154,-13.455480753989576,-23.275415050851645,36.86069854091855,-10.560431978391847,-46.30113253910266,-49.16554436399663,-3.835835467359928,9.100071250923556,-10.038857664602808,32.42757731283669,-2.868670892634526,-21.357447309937694,-31.291550895828724
-41.30031639238469,-9.352193974212227,22.593632956484655,-5.615191445655853,36.7723684168933,44.09663567649477,-32.026800040911425,-23.482647264695878,-20.861033429566522,-18.963689006795057,34.518478941579104,-43.47614819977021,-45.20367103290131,33.8211173091528,-46.120971745197494
-25.830350872874252,-19.955836762831357,39.07849480760598,1.7571886458448063,17.823090570555493,-23.809222230121897,-37.23769845976423,16.585166242469057,-26.68434515023487,14.743895365855053,14.509158278299566,48.13175275175813,-1.8899919906751208,7.625789250879542,-27.970690319149472
-43.5351615034899,5.0825804013256075,-1.3488101222283362,18.4352427071359,5.227811099284629,-31.36179604545277,16.694386591768776,-2.1821241577283246,14.555152121121793,-27.94556200741274,1.018890329368375,-48.13075013880288,19.007735557600583,-12.172148461784197,-17.686968757884614
42.35223982023655,15.914689677767399,-46.421511384452494,-28.25641655502271,-9.26508621808356,-12.103708279943724,-38.90810670610911,-13.489741881578723,-0.39232556923508355,14.520287071279697,7.427762080734901,-23.7794559135452,29.519440431349736,-29.487694502870397,-38.61985664164632
14.410256013375758,-32.080685429134704,-18.82362267394113,27.48965257795028,47.68442699062075,3.714372710381255,-20.218791954448633,11.550268490341232,9.818102778743189,47.213499174861184,16.56919718970687,19.131644603733847,-36.40980748778762,-13.140028735919273,39.25560413206888
